"publication_ID","relatedItem_1_titleInfo_title","identifier_#text","state","year","volume","number","titleInfo_title"
"37264328",,"bta_37264328_KY_1933_004_001","KY","1933","004","001","Vol. 4, No. 1"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1937_008_001","KY","1937","008","001","Vol. 8, No. 1"
"1120774519","The Journal of the Columbian Educational Association","bta_1120774519_DC_1943_005_001","DC","1943","005","001","Vol. 5, No. 1"
"1120774519","The Journal of the Columbian Educational Association","bta_1120774519_DC_1947_009_001","DC","1947","009","001","Vol. 9, No. 1"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1964_038_002","US","1964","038","002","Vol. 38, No. 2"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1958_032_002","US","1958","032","002","Vol. 32, No. 2"
"30786193","The American Teacher Association Bulletin","bta_30786193_US_1954_029_001","US","1954","029","001","Vol. 29, No. 1"
"1120726045","The Journal","bta_1120726045_OK_1942_007_001","OK","1942","007","001","Vol. 7, No.1"
"16508890","The Herald","bta_16508890_GA_1942_008_003","GA","1942","008","003","Vol. 8, No. 3"
"16508890","The Herald","bta_16508890_GA_1942_008_004","GA","1942","008","004","Vol. 8, No. 4"
"16508890","The Herald","bta_16508890_GA_1942_009_001","GA","1942","009","001","Vol. 9, No. 1"
"16508890","The Herald","bta_16508890_GA_1945_012_001","GA","1945","012","001","Vol. 12, No. 1"
"16508890","The Herald","bta_16508890_GA_1942_009_002","GA","1942","009","002","Vol. 9, No. 2"
"16508890","The Herald","bta_16508890_GA_1943_009_003","GA","1943","009","003","Vol. 9, No. 3"
"16508890","The Herald","bta_16508890_GA_1943_009_004","GA","1943","009","004","Vol. 9, No. 4"
"16508890","The Herald","bta_16508890_GA_1941_008_001","GA","1941","008","001","Vol. 8, No. 1"
"16508890","The Herald","bta_16508890_GA_1941_008_002","GA","1941","008","002","Vol. 8, No. 2"
"1298895071","FSTA news","bta_1298895071_FL_1965","FL","1965",,,"No. 6"
"1298895071","FSTA news","bta_1298895071_FL_1966","FL","1966",,,"No. 2"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1927_007_006","US","1927","007","006","Vol. 7, No. 6"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_011_001","US","1930","011","001","Vol. 11, No. 1"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_010_003","US","1930","010","003","Vol. 10, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_010_004","US","1930","010","004","Vol. 10, No. 4"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_010_007","US","1930","010","007","Vol. 10, No. 7"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1927_007_007","US","1927","007","007","Vol. 7, No. 7"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1929_009_004","US","1929","009","004","Vol. 9, No. 4"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1931_011_009","US","1931","011","009","Vol. 11, No. 9"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1931_011_007-008","US","1931","011","007-008","Vol. 11, No. 7-8"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_009_001","US","1928","009","001","Vol. 9, No. 1"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1929_009_005","US","1929","009","005","Vol. 9, No. 5"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1931_011_005-006","US","1931","011","005-006","Vol. 11, No. 5-6"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1926_007_001","US","1926","007","001","Vol. 7, No. 1"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1928_009_002","US","1928","009","002","Vol. 9, No. 2"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1929_009_003","US","1929","009","003","Vol. 9, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1926_007_003","US","1926","007","003","Vol. 7, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1931_011_004","US","1931","011","004","Vol. 11, No. 4"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1929_009_007","US","1929","009","007","Vol. 9, No. 7"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_011_003","US","1930","011","003","Vol. 11, No. 3"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1927_007_004","US","1927","007","004","Vol. 7, No. 4"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_010_005","US","1930","010","005","Vol. 10, No. 5"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1927_007_008","US","1927","007","008","Vol. 7, No. 8"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1929_010_001","US","1929","010","001","Vol. 10, No. 1"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_010_002","US","1930","010","002","Vol. 10, No. 2"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_010_006","US","1930","010","006","Vol. 10, No. 6"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1927_007_005","US","1927","007","005","Vol. 7, No. 5"
"30786086","The National Association of Colored Teachers Bulletin","bta_30786086_US_1930_011_002","US","1930","011","002","Vol. 11, No. 2"
,"Maryland Publications",,,,,,"Bulletin of the Maryland Educational Association, Annual Proceeding"
"10594036",,"bta_10594036_NC_1960_031_003","NC","1960","031","003","Vol. 31, No. 3"
"10594036",,"bta_10594036_NC_1964_034_003","NC","1964","034","003","Vol. 34, No. 3"
"10594036",,"bta_10594036_NC_1960_031_002","NC","1960","031","002","Vol. 31, No. 2"
"10594036",,"bta_10594036_NC_1968_038_001","NC","1968","038","001","Vol. 38, No. 1"
"10594036",,"bta_10594036_NC_1967_037_001","NC","1967","037","001","Vol. 37, No. 1"
"10594036",,"bta_10594036_NC_1967_037_002","NC","1967","037","002","Vol. 37, No. 2"
"10594036",,"bta_10594036_NC_1968_038_002","NC","1968","038","002","Vol. 38, No. 2"
"10594036",,"bta_10594036_NC_1964_034_004","NC","1964","034","004","Vol. 34, No. 4"
"10594036",,"bta_10594036_NC_1960_031_001","NC","1960","031","001","Vol. 31, No. 1"
"10594036",,"bta_10594036_NC_1960_031_004","NC","1960","031","004","Vol. 31, No. 4"
"10594036",,"bta_10594036_NC_1962_032_005","NC","1962","032","005","Vol. 32, No. 5"
"10594036",,"bta_10594036_NC_1963_033_001","NC","1963","033","001","Vol. 33, No. 1"
"10594036",,"bta_10594036_NC_1969_039_003","NC","1969","039","003","Vol. 39, No. 3"
"10594036",,"bta_10594036_NC_1965_035_003","NC","1965","035","003","Vol. 35, No. 3"
"10594036",,"bta_10594036_NC_1965_035_004","NC","1965","035","004","Vol. 35, No. 4"
"10594036",,"bta_10594036_NC_1969_039_004","NC","1969","039","004","Vol. 39, No. 4"
"10594036",,"bta_10594036_NC_1963_033_002","NC","1963","033","002","Vol. 33, No. 2"
"10594036",,"bta_10594036_NC_1962_032_006","NC","1962","032","006","Vol. 32, No. 6"
"10594036",,"bta_10594036_NC_1970_040_001","NC","1970","040","001","Vol. 40, No. 1"
"10594036",,"bta_10594036_NC_1962_032_007","NC","1962","032","007","Vol. 32, No. 7"
"10594036",,"bta_10594036_NC_1966_036_001","NC","1966","036","001","Vol. 36, No. 1"
"10594036",,"bta_10594036_NC_1969_039_001","NC","1969","039","001","Vol. 39, No. 1"
"10594036",,"bta_10594036_NC_1963_033_003","NC","1963","033","003","Vol. 33, No. 3"
"10594036",,"bta_10594036_NC_1961_032_003","NC","1961","032","003","Vol. 32, No. 3"
"10594036",,"bta_10594036_NC_1961_032_004","NC","1961","032","004","Vol. 32, No. 4"
"10594036",,"bta_10594036_NC_1963_033_004","NC","1963","033","004","Vol. 33, No. 4"
"10594036",,"bta_10594036_NC_1969_039_002","NC","1969","039","002","Vol. 39, No. 2"
"10594036",,"bta_10594036_NC_1966_036_002","NC","1966","036","002","Vol. 36, No. 2"
"10594036",,"bta_10594036_NC_1962_032_008","NC","1962","032","008","Vol. 32, No. 8"
"10594036",,"bta_10594036_NC_1966_036_003","NC","1966","036","003","Vol. 36, No. 3"
"10594036",,"bta_10594036_NC_1968_038_003","NC","1968","038","003","Vol. 38, No. 3"
"10594036",,"bta_10594036_NC_1964_034_001","NC","1964","034","001","Vol. 34, No. 1"
"10594036",,"bta_10594036_NC_1961_032_001","NC","1961","032","001","Vol. 32, No. 1"
"10594036",,"bta_10594036_NC_1967_037_003","NC","1967","037","003","Vol. 37, No. 3"
"10594036",,"bta_10594036_NC_1965_035_001","NC","1965","035","001","Vol. 35, No. 1"
"10594036",,"bta_10594036_NC_1965_035_002","NC","1965","035","002","Vol. 35, No. 2"
"10594036",,"bta_10594036_NC_1967_037_004","NC","1967","037","004","Vol. 37, No. 4"
"10594036",,"bta_10594036_NC_1961_032_002","NC","1961","032","002","Vol. 32, No. 2"
"10594036",,"bta_10594036_NC_1964_034_002","NC","1964","034","002","Vol. 34, No. 2"
"10594036",,"bta_10594036_NC_1968_038_004","NC","1968","038","004","Vol. 38, No. 4"
"10594036",,"bta_10594036_NC_1966_036_004","NC","1966","036","004","Vol. 36, No. 4"
"10594036",,"bta_10594036_NC_1954_025_002","NC","1954","025","002","Vol. 25, No. 2"
"10594036",,"bta_10594036_NC_1951_022_002","NC","1951","022","002","Vol. 22, No. 2"
"10594036",,"bta_10594036_NC_1956_027_002","NC","1956","027","002","Vol. 27, No. 2"
"10594036",,"bta_10594036_NC_1959_030_002","NC","1959","030","002","Vol. 30, No. 2"
"10594036",,"bta_10594036_NC_1955_026_002","NC","1955","026","002","Vol. 26, No. 2"
"10594036",,"bta_10594036_NC_1955_026_001","NC","1955","026","001","Vol. 26, No. 1"
"10594036",,"bta_10594036_NC_1959_030_001","NC","1959","030","001","Vol. 30, No. 1"
"10594036",,"bta_10594036_NC_1956_027_001","NC","1956","027","001","Vol. 27, No. 1"
"10594036",,"bta_10594036_NC_1951_022_001","NC","1951","022","001","Vol. 22, No. 1"
"10594036",,"bta_10594036_NC_1954_025_001","NC","1954","025","001","Vol. 25, No. 1"
"10594036",,"bta_10594036_NC_1956_027_004","NC","1956","027","004","Vol. 27, No. 4"
"10594036",,"bta_10594036_NC_1958_029_004","NC","1958","029","004","Vol. 29, No. 4"
"10594036",,"bta_10594036_NC_1952_023_004","NC","1952","023","004","Vol. 23, No. 4"
"10594036",,"bta_10594036_NC_1957_028_004","NC","1957","028","004","Vol. 28, No. 4"
"10594036",,"bta_10594036_NC_1953_024_004","NC","1953","024","004","Vol. 24, No. 4"
"10594036",,"bta_10594036_NC_1951_022_004","NC","1951","022","004","Vol. 22, No. 4"
"10594036",,"bta_10594036_NC_1951_022_003","NC","1951","022","003","Vol. 22, No. 3"
"10594036",,"bta_10594036_NC_1953_024_003","NC","1953","024","003","Vol. 24, No. 3"
"10594036",,"bta_10594036_NC_1957_028_003","NC","1957","028","003","Vol. 28, No. 3"
"10594036",,"bta_10594036_NC_1952_023_003","NC","1952","023","003","Vol. 23, No. 3"
"10594036",,"bta_10594036_NC_1958_029_003","NC","1958","029","003","Vol. 29, No. 3"
"10594036",,"bta_10594036_NC_1956_027_003","NC","1956","027","003","Vol. 27, No. 3"
"10594036",,"bta_10594036_NC_1958_029_002","NC","1958","029","002","Vol. 29, No. 2"
"10594036",,"bta_10594036_NC_1957_028_002","NC","1957","028","002","Vol. 28, No. 2"
"10594036",,"bta_10594036_NC_1952_023_002","NC","1952","023","002","Vol. 23, No. 2"
"10594036",,"bta_10594036_NC_1953_024_002","NC","1953","024","002","Vol. 24, No. 2"
"10594036",,"bta_10594036_NC_1953_024_001","NC","1953","024","001","Vol. 24, No. 1"
"10594036",,"bta_10594036_NC_1952_023_001","NC","1952","023","001","Vol. 23, No. 1"
"10594036",,"bta_10594036_NC_1957_028_001","NC","1957","028","001","Vol. 28, No. 1"
"10594036",,"bta_10594036_NC_1958_029_001","NC","1958","029","001","Vol. 29, No. 1"
"10594036",,"bta_10594036_NC_1950_021_004","NC","1950","021","004","Vol. 21, No. 4"
"10594036",,"bta_10594036_NC_1954_025_004","NC","1954","025","004","Vol. 25, No. 4"
"10594036",,"bta_10594036_NC_1959_030_004","NC","1959","030","004","Vol. 30, No. 4"
"10594036",,"bta_10594036_NC_1955_026_004","NC","1955","026","004","Vol. 26, No. 4"
"10594036",,"bta_10594036_NC_1955_026_003","NC","1955","026","003","Vol. 26, No. 3"
"10594036",,"bta_10594036_NC_1959_030_003","NC","1959","030","003","Vol. 30, No. 3"
"10594036",,"bta_10594036_NC_1954_025_003","NC","1954","025","003","Vol. 25, No. 3"
"10594036",,"bta_10594036_NC_1950_021_001","NC","1950","021","001","Vol. 21, No. 1"
"10594036",,"bta_10594036_NC_1944_015_001","NC","1944","015","001","Vol. 15, No. 1"
"10594036",,"bta_10594036_NC_1949_020_001","NC","1949","020","001","Vol. 20, No. 1"
"10594036",,"bta_10594036_NC_1946_017_001","NC","1946","017","001","Vol. 17, No. 1"
"10594036",,"bta_10594036_NC_1945_016_001","NC","1945","016","001","Vol. 16, No. 1"
"10594036",,"bta_10594036_NC_1945_016_002","NC","1945","016","002","Vol. 16, No. 2"
"10594036",,"bta_10594036_NC_1946_017_002","NC","1946","017","002","Vol. 17, No. 2"
"10594036",,"bta_10594036_NC_1949_020_002","NC","1949","020","002","Vol. 20, No. 2"
"10594036",,"bta_10594036_NC_1944_015_002","NC","1944","015","002","Vol. 15, No. 2"
"10594036",,"bta_10594036_NC_1950_021_002","NC","1950","021","002","Vol. 21, No. 2"
"10594036",,"bta_10594036_NC_1948_019_003","NC","1948","019","003","Vol. 19, No. 3"
"10594036",,"bta_10594036_NC_1946_017_003","NC","1946","017","003","Vol. 17, No. 3"
"10594036",,"bta_10594036_NC_1947_018_003","NC","1947","018","003","Vol. 18, No. 3"
"10594036",,"bta_10594036_NC_1943_014_003","NC","1943","014","003","Vol. 14, No. 3"
"10594036",,"bta_10594036_NC_1943_014_004","NC","1943","014","004","Vol. 14, No. 4"
"10594036",,"bta_10594036_NC_1947_018_004","NC","1947","018","004","Vol. 18, No. 4"
"10594036",,"bta_10594036_NC_1946_017_004","NC","1946","017","004","Vol. 17, No. 4"
"10594036",,"bta_10594036_NC_1948_019_004","NC","1948","019","004","Vol. 19, No. 4"
"10594036",,"bta_10594036_NC_1947_018_001","NC","1947","018","001","Vol. 18, No. 1"
"10594036",,"bta_10594036_NC_1948_019_001","NC","1948","019","001","Vol. 19, No. 1"
"10594036",,"bta_10594036_NC_1943_014_002","NC","1943","014","002","Vol. 14, No. 2"
"10594036",,"bta_10594036_NC_1948_019_002","NC","1948","019","002","Vol. 19, No. 2"
"10594036",,"bta_10594036_NC_1947_018_002","NC","1947","018","002","Vol. 18, No. 2"
"10594036",,"bta_10594036_NC_1944_015_003","NC","1944","015","003","Vol. 15, No. 3"
"10594036",,"bta_10594036_NC_1945_016_003","NC","1945","016","003","Vol. 16, No. 3"
"10594036",,"bta_10594036_NC_1949_020_003","NC","1949","020","003","Vol. 20, No. 3"
"10594036",,"bta_10594036_NC_1949_020_004","NC","1949","020","004","Vol. 20, No. 4"
"10594036",,"bta_10594036_NC_1945_016_004","NC","1945","016","004","Vol. 16, No. 4"
"10594036",,"bta_10594036_NC_1950_021_003","NC","1950","021","003","Vol. 21, No. 3"
"10594036",,"bta_10594036_NC_1944_015_004","NC","1944","015","004","Vol. 15, No. 4"
"10594036",,"bta_10594036_NC_1941_012_001","NC","1941","012","001","Vol. 12, No. 1"
"10594036",,"bta_10594036_NC_1939_010_001","NC","1939","010","001","Vol. 10, No. 1"
"10594036",,"bta_10594036_NC_1936_007_001","NC","1936","007","001","Vol. 7, No. 1"
"10594036",,"bta_10594036_NC_1940_011_001","NC","1940","011","001","Vol. 11, No. 1"
"10594036",,"bta_10594036_NC_1940_011_002","NC","1940","011","002","Vol. 11, No. 2"
"10594036",,"bta_10594036_NC_1936_007_002","NC","1936","007","002","Vol. 7, No. 2"
"10594036",,"bta_10594036_NC_1939_010_002","NC","1939","010","002","Vol. 10, No. 2"
"10594036",,"bta_10594036_NC_1941_012_002","NC","1941","012","002","Vol. 12, No. 2"
"10594036",,"bta_10594036_NC_1942_013_003","NC","1942","013","003","Vol. 13, No. 3"
"10594036",,"bta_10594036_NC_1937_008_003","NC","1937","008","003","Vol. 8, No. 3"
"10594036",,"bta_10594036_NC_1941_012_003","NC","1941","012","003","Vol. 12, No. 3"
"10594036",,"bta_10594036_NC_1938_009_003","NC","1938","009","003","Vol. 9, No. 3"
"10594036",,"bta_10594036_NC_1936_007_003","NC","1936","007","003","Vol. 7, No. 3"
"10594036",,"bta_10594036_NC_1936_007_004","NC","1936","007","004","Vol. 7, No. 4"
"10594036",,"bta_10594036_NC_1938_009_004","NC","1938","009","004","Vol. 9, No. 4"
"10594036",,"bta_10594036_NC_1941_012_004","NC","1941","012","004","Vol. 12, No. 4"
"10594036",,"bta_10594036_NC_1937_008_004","NC","1937","008","004","Vol. 8, No. 4"
"10594036",,"bta_10594036_NC_1942_013_004","NC","1942","013","004","Vol. 13, No. 4"
"10594036",,"bta_10594036_NC_1937_008_001","NC","1937","008","001","Vol. 8, No. 1"
"10594036",,"bta_10594036_NC_1943_014_001","NC","1943","014","001","Vol. 14, No. 1"
"10594036",,"bta_10594036_NC_1938_009_001","NC","1938","009","001","Vol. 9, No. 1"
"10594036",,"bta_10594036_NC_1942_013_001","NC","1942","013","001","Vol. 13, No. 1"
"10594036",,"bta_10594036_NC_1942_013_002","NC","1942","013","002","Vol. 13, No. 2"
"10594036",,"bta_10594036_NC_1938_009_002","NC","1938","009","002","Vol. 9, No. 2"
"10594036",,"bta_10594036_NC_1937_008_002","NC","1937","008","002","Vol. 8, No. 2"
"10594036",,"bta_10594036_NC_1935_006_003","NC","1935","006","003","Vol. 6, No. 3"
"10594036",,"bta_10594036_NC_1939_010_003","NC","1939","010","003","Vol. 10, No. 3"
"10594036",,"bta_10594036_NC_1940_011_003","NC","1940","011","003","Vol. 11, No. 3"
"10594036",,"bta_10594036_NC_1940_011_004","NC","1940","011","004","Vol. 11, No. 4"
"10594036",,"bta_10594036_NC_1939_010_004","NC","1939","010","004","Vol. 10, No. 4"
"10594036",,"bta_10594036_NC_1935_006_004","NC","1935","006","004","Vol. 6, No. 4"
"10594036",,"bta_10594036_NC_1935_006_002","NC","1935","006","002","Vol. 6, No. 2"
"10594036",,"bta_10594036_NC_1935_006_001","NC","1935","006","001","Vol. 6, No. 1"
"16508890","The Herald","bta_16508890_GA_1936_003_002","GA","1936","003","002","Vol. 3, No. 2"
"16508890","The Herald","bta_16508890_GA_1958_025_004","GA","1958","025","004","Vol. 25, No. 4"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1932_003_003","WV","1932","003","003","Vol. 3, No. 3"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1935_007_001","WV","1935","007","001","Vol. 7, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1934_006_001","WV","1934","006","001","Vol. 6, No. 1"
"1294512530","Bulletin of the West Virginia Teachers' Association","bta_1294512530_WV_1935_006_002","WV","1935","006","002","Vol. 6, No. 2"
